country,last_updated,uv_index,Continent,month_name,year_name
Netherlands,06/09/2023 01:15,1,Europe,September,2023
New Zealand,06/09/2023 11:15,3,Pacific,September,2023
Nicaragua,05/09/2023 17:15,7,America,September,2023
Niger,06/09/2023 00:15,1,Africa,September,2023
Nigeria,06/09/2023 00:15,1,Africa,September,2023
North Korea,06/09/2023 08:15,6,Asia,September,2023
Macedonia,06/09/2023 01:15,1,Europe,September,2023
Norway,06/09/2023 01:15,1,Europe,September,2023
Oman,06/09/2023 03:15,1,Asia,September,2023
Pakistan,06/09/2023 04:15,1,Asia,September,2023
Palau,06/09/2023 08:15,1,Pacific,September,2023
Bolivia,05/09/2023 19:15,1,America,September,2023
Panama,05/09/2023 18:15,6,America,September,2023
Papua New Guinea,06/09/2023 09:15,7,Pacific,September,2023
Paraguay,05/09/2023 19:15,1,America,September,2023
Peru,05/09/2023 18:15,4,America,September,2023
Philippines,06/09/2023 07:15,7,Asia,September,2023
Poland,06/09/2023 01:15,1,Europe,September,2023
Portugal,06/09/2023 00:15,1,Europe,September,2023
Qatar,06/09/2023 02:15,1,Asia,September,2023
Romania,06/09/2023 02:15,1,Europe,September,2023
Russia,06/09/2023 02:15,1,Europe,September,2023
Rwanda,06/09/2023 01:15,1,Africa,September,2023
Saint Kitts and Nevis,05/09/2023 19:15,1,America,September,2023
Saint Lucia,05/09/2023 19:15,1,America,September,2023
Saint Vincent and the Grenadines,05/09/2023 19:15,1,America,September,2023
Samoa,06/09/2023 12:15,7,Pacific,September,2023
San Marino,06/09/2023 01:15,1,Europe,September,2023
Belgium,06/09/2023 01:15,1,Europe,September,2023
Saudi Arabia,06/09/2023 02:15,1,Asia,September,2023
Senegal,05/09/2023 23:15,1,Africa,September,2023
Serbia,06/09/2023 01:15,1,Europe,September,2023
Seychelles Islands,06/09/2023 03:15,1,Indian,September,2023
Sierra Leone,05/09/2023 23:15,1,Africa,September,2023
Singapore,06/09/2023 07:15,6,Asia,September,2023
Slovakia,06/09/2023 01:15,1,Europe,September,2023
Slovenia,06/09/2023 01:15,1,Europe,September,2023
Solomon Islands,06/09/2023 10:15,7,Pacific,September,2023
Somalia,06/09/2023 02:15,1,Africa,September,2023
South Africa,06/09/2023 01:15,1,Africa,September,2023
South Korea,06/09/2023 08:15,6,Asia,September,2023
Sudan,06/09/2023 01:15,1,Africa,September,2023
Spain,06/09/2023 01:15,1,Europe,September,2023
Sri Lanka,06/09/2023 04:45,1,Asia,September,2023
Sudan,06/09/2023 01:15,1,Africa,September,2023
Suriname,05/09/2023 20:15,1,America,September,2023
Sweden,06/09/2023 01:15,1,Europe,September,2023
Switzerland,06/09/2023 01:15,1,Europe,September,2023
Syria,06/09/2023 02:15,1,Asia,September,2023
Tajikistan,06/09/2023 04:15,1,Asia,September,2023
Tanzania,06/09/2023 02:15,1,Africa,September,2023
Thailand,06/09/2023 06:15,1,Asia,September,2023
Indonesia,06/09/2023 06:15,6,Asia,September,2023
Bulgaria,06/09/2023 02:15,1,Europe,September,2023
Tonga,06/09/2023 12:15,6,Pacific,September,2023
Trinidad and Tobago,05/09/2023 19:15,1,America,September,2023
Tunisia,06/09/2023 00:15,1,Africa,September,2023
Turkey,06/09/2023 02:15,1,Europe,September,2023
Turkmenistan,06/09/2023 04:15,1,Asia,September,2023
Tuvalu,06/09/2023 11:15,6,Pacific,September,2023
Uganda,06/09/2023 02:15,1,Africa,September,2023
Ukraine,06/09/2023 02:15,1,Europe,September,2023
United Arab Emirates,06/09/2023 03:15,1,Asia,September,2023
United Kingdom,06/09/2023 00:15,1,Europe,September,2023
United States of America,05/09/2023 16:15,6,America,September,2023
Uruguay,05/09/2023 20:15,1,America,September,2023
Uzbekistan,06/09/2023 04:15,1,Asia,September,2023
Vanuatu,06/09/2023 10:15,5,Pacific,September,2023
Venezuela,05/09/2023 19:15,1,America,September,2023
Vietnam,06/09/2023 06:15,6,Asia,September,2023
Yemen,06/09/2023 02:15,1,Asia,September,2023
Zambia,06/09/2023 01:15,1,Africa,September,2023
Zimbabwe,06/09/2023 01:15,1,Africa,September,2023
Afghanistan,07/09/2023 03:30,1,Asia,September,2023
Albania,07/09/2023 01:00,1,Europe,September,2023
Algeria,07/09/2023 00:00,1,Africa,September,2023
Andorra,07/09/2023 01:00,1,Europe,September,2023
Angola,07/09/2023 00:00,1,Africa,September,2023
Antigua and Barbuda,06/09/2023 19:00,1,America,September,2023
Argentina,06/09/2023 20:00,1,America,September,2023
Armenia,07/09/2023 03:00,1,Asia,September,2023
Australia,07/09/2023 09:00,4,Australia,September,2023
Austria,07/09/2023 01:00,1,Europe,September,2023
Azerbaijan,07/09/2023 03:00,1,Asia,September,2023
Bahamas,06/09/2023 19:00,7,America,September,2023
Bahrain,07/09/2023 02:00,1,Asia,September,2023
Bangladesh,07/09/2023 05:00,1,Asia,September,2023
Barbados,06/09/2023 19:00,1,America,September,2023
Belarus,07/09/2023 02:00,1,Europe,September,2023
Belgium,07/09/2023 01:00,1,Europe,September,2023
Belize,06/09/2023 17:00,7,America,September,2023
Benin,07/09/2023 00:00,1,Africa,September,2023
Bhutan,07/09/2023 05:00,1,Asia,September,2023
Bolivia,06/09/2023 19:00,1,America,September,2023
Bosnia and Herzegovina,07/09/2023 01:00,1,Europe,September,2023
Botswana,07/09/2023 01:00,1,Africa,September,2023
Brazil,06/09/2023 19:00,1,America,September,2023
Brunei Darussalam,07/09/2023 07:00,5,Asia,September,2023
Bulgaria,07/09/2023 02:00,1,Europe,September,2023
Burkina Faso,06/09/2023 23:00,1,Africa,September,2023
Burundi,07/09/2023 01:00,1,Africa,September,2023
Madagascar,07/09/2023 02:00,1,Indian,September,2023
Cape Verde,06/09/2023 22:00,1,Atlantic,September,2023
Cambodia,07/09/2023 06:00,6,Asia,September,2023
Cameroon,07/09/2023 00:00,1,Africa,September,2023
Canada,06/09/2023 19:00,6,America,September,2023
Central African Republic,07/09/2023 00:00,1,Africa,September,2023
Chad,07/09/2023 00:00,1,Africa,September,2023
Chile,06/09/2023 20:00,1,America,September,2023
China,07/09/2023 07:00,6,Asia,September,2023
Bulgaria,07/09/2023 02:00,1,Europe,September,2023
Comoros,07/09/2023 02:00,1,Indian,September,2023
Congo,07/09/2023 00:00,1,Africa,September,2023
Costa Rica,06/09/2023 17:00,5,America,September,2023
Croatia,07/09/2023 01:00,1,Europe,September,2023
Cuba,06/09/2023 19:00,7,America,September,2023
Cyprus,07/09/2023 02:00,1,Asia,September,2023
Czech Republic,07/09/2023 01:00,1,Europe,September,2023
Democratic Republic of Congo,07/09/2023 00:00,1,Africa,September,2023
Denmark,07/09/2023 01:00,1,Europe,September,2023
Djibouti,07/09/2023 02:00,1,Africa,September,2023
Dominica,06/09/2023 19:00,1,America,September,2023
Dominican Republic,06/09/2023 19:00,1,America,September,2023
Ecuador,06/09/2023 18:00,4,America,September,2023
Egypt,07/09/2023 02:00,1,Africa,September,2023
El Salvador,06/09/2023 17:00,6,America,September,2023
Equatorial Guinea,07/09/2023 00:00,1,Africa,September,2023
Eritrea,07/09/2023 02:00,1,Africa,September,2023
Estonia,07/09/2023 02:00,1,Europe,September,2023
Swaziland,07/09/2023 01:00,1,Africa,September,2023
Ethiopia,07/09/2023 02:00,1,Africa,September,2023
Fiji Islands,07/09/2023 11:00,5,Pacific,September,2023
Finland,07/09/2023 02:00,1,Europe,September,2023
France,07/09/2023 01:00,1,Europe,September,2023
Gabon,07/09/2023 00:00,1,Africa,September,2023
Gambia,06/09/2023 23:00,1,Africa,September,2023
Georgia,07/09/2023 03:00,1,Asia,September,2023
Germany,07/09/2023 01:00,1,Europe,September,2023
Ghana,06/09/2023 23:00,1,Africa,September,2023
Greece,07/09/2023 02:00,1,Europe,September,2023
Grenada,06/09/2023 19:00,1,America,September,2023
Guatemala,06/09/2023 17:00,5,America,September,2023
Guinea,06/09/2023 23:00,1,Africa,September,2023
Guinea-Bissau,06/09/2023 23:00,1,Africa,September,2023
Guyana,06/09/2023 19:00,1,America,September,2023
Haiti,06/09/2023 19:00,1,America,September,2023
Vatican City,07/09/2023 01:00,1,Europe,September,2023
Honduras,06/09/2023 17:00,6,America,September,2023
Hungary,07/09/2023 01:00,1,Europe,September,2023
Iceland,06/09/2023 23:00,1,Atlantic,September,2023
India,07/09/2023 04:30,1,Asia,September,2023
Indonesia,07/09/2023 06:00,7,Asia,September,2023
Iran,07/09/2023 02:30,1,Asia,September,2023
Iraq,07/09/2023 02:00,1,Asia,September,2023
Ireland,07/09/2023 00:00,1,Europe,September,2023
Israel,07/09/2023 02:00,1,Asia,September,2023
Italy,07/09/2023 01:00,1,Europe,September,2023
Jamaica,06/09/2023 18:00,7,America,September,2023
Japan,07/09/2023 08:00,7,Asia,September,2023
Jordan,07/09/2023 02:00,1,Asia,September,2023
Kazakhstan,07/09/2023 05:00,1,Asia,September,2023
Kenya,07/09/2023 02:00,1,Africa,September,2023
Kiribati,07/09/2023 11:00,6,Pacific,September,2023
Kuwait,07/09/2023 02:00,1,Asia,September,2023
Kyrghyzstan,07/09/2023 05:00,1,Asia,September,2023
Indonesia,07/09/2023 06:00,5,Asia,September,2023
Latvia,07/09/2023 02:00,1,Europe,September,2023
Lebanon,07/09/2023 02:00,1,Asia,September,2023
Lesotho,07/09/2023 01:00,1,Africa,September,2023
Liberia,06/09/2023 23:00,1,Africa,September,2023
Thailand,07/09/2023 06:00,1,Asia,September,2023
Liechtenstein,07/09/2023 01:00,1,Europe,September,2023
Lithuania,07/09/2023 02:00,1,Europe,September,2023
Luxembourg,07/09/2023 01:00,1,Europe,September,2023
Madagascar,07/09/2023 02:00,1,Indian,September,2023
Malawi,07/09/2023 01:00,1,Africa,September,2023
Malaysia,07/09/2023 07:00,1,Asia,September,2023
Maldives,07/09/2023 04:00,1,Indian,September,2023
Mali,06/09/2023 23:00,1,Africa,September,2023
Malta,07/09/2023 01:00,1,Europe,September,2023
Marshall Islands,07/09/2023 11:00,6,Pacific,September,2023
Mauritania,06/09/2023 23:00,1,Africa,September,2023
Mauritius,07/09/2023 03:00,1,Indian,September,2023
Mexico,06/09/2023 17:00,6,America,September,2023
Micronesia,07/09/2023 10:00,6,Pacific,September,2023
Russia,07/09/2023 06:00,1,Asia,September,2023
Monaco,07/09/2023 01:00,1,Europe,September,2023
Mongolia,07/09/2023 07:00,3,Asia,September,2023
Montenegro,07/09/2023 01:00,1,Europe,September,2023
Morocco,07/09/2023 00:00,1,Africa,September,2023
Mozambique,07/09/2023 01:00,1,Africa,September,2023
Myanmar,07/09/2023 05:30,1,Asia,September,2023
Namibia,07/09/2023 01:00,1,Africa,September,2023
Turkey,07/09/2023 02:00,1,Europe,September,2023
Nepal,07/09/2023 04:45,1,Asia,September,2023
Netherlands,07/09/2023 01:00,1,Europe,September,2023
New Zealand,07/09/2023 11:00,4,Pacific,September,2023
Nicaragua,06/09/2023 17:00,6,America,September,2023
Niger,07/09/2023 00:00,1,Africa,September,2023
Nigeria,07/09/2023 00:00,1,Africa,September,2023
North Korea,07/09/2023 08:00,6,Asia,September,2023
Macedonia,07/09/2023 01:00,1,Europe,September,2023
Norway,07/09/2023 01:00,1,Europe,September,2023
Oman,07/09/2023 03:00,1,Asia,September,2023
Pakistan,07/09/2023 04:00,1,Asia,September,2023
Palau,07/09/2023 08:00,1,Pacific,September,2023
Bolivia,06/09/2023 19:00,1,America,September,2023
Panama,06/09/2023 18:00,6,America,September,2023
Papua New Guinea,07/09/2023 09:00,7,Pacific,September,2023
Paraguay,06/09/2023 19:00,1,America,September,2023
Peru,06/09/2023 18:00,5,America,September,2023
Philippines,07/09/2023 07:00,7,Asia,September,2023
Poland,07/09/2023 01:00,1,Europe,September,2023
Portugal,07/09/2023 00:00,1,Europe,September,2023
Qatar,07/09/2023 02:00,1,Asia,September,2023
Romania,07/09/2023 02:00,1,Europe,September,2023
Russia,07/09/2023 02:00,1,Europe,September,2023
Rwanda,07/09/2023 01:00,1,Africa,September,2023
Saint Kitts and Nevis,06/09/2023 19:00,1,America,September,2023
Saint Lucia,06/09/2023 19:00,1,America,September,2023
Saint Vincent and the Grenadines,06/09/2023 19:00,1,America,September,2023
Samoa,07/09/2023 12:00,6,Pacific,September,2023
San Marino,07/09/2023 01:00,1,Europe,September,2023
Belgium,07/09/2023 01:00,1,Europe,September,2023
Saudi Arabia,07/09/2023 02:00,1,Asia,September,2023
Senegal,06/09/2023 23:00,1,Africa,September,2023
Serbia,07/09/2023 01:00,1,Europe,September,2023
Seychelles Islands,07/09/2023 03:00,1,Indian,September,2023
Sierra Leone,06/09/2023 23:15,1,Africa,September,2023
Singapore,07/09/2023 07:00,7,Asia,September,2023
Slovakia,07/09/2023 01:00,1,Europe,September,2023
Slovenia,07/09/2023 01:00,1,Europe,September,2023
Solomon Islands,07/09/2023 10:15,7,Pacific,September,2023
Somalia,07/09/2023 02:15,1,Africa,September,2023
South Africa,07/09/2023 01:15,1,Africa,September,2023
South Korea,07/09/2023 08:00,6,Asia,September,2023
Sudan,07/09/2023 01:15,1,Africa,September,2023
Spain,07/09/2023 01:00,1,Europe,September,2023
Sri Lanka,07/09/2023 04:30,1,Asia,September,2023
Sudan,07/09/2023 01:15,1,Africa,September,2023
Suriname,06/09/2023 20:15,1,America,September,2023
Sweden,07/09/2023 01:00,1,Europe,September,2023
Switzerland,07/09/2023 01:15,1,Europe,September,2023
Syria,07/09/2023 02:00,1,Asia,September,2023
Tajikistan,07/09/2023 04:15,1,Asia,September,2023
Tanzania,07/09/2023 02:15,1,Africa,September,2023
Thailand,07/09/2023 06:00,1,Asia,September,2023
Indonesia,07/09/2023 06:15,6,Asia,September,2023
Bulgaria,07/09/2023 02:15,1,Europe,September,2023
Tonga,07/09/2023 12:15,6,Pacific,September,2023
Trinidad and Tobago,06/09/2023 19:00,1,America,September,2023
Tunisia,07/09/2023 00:00,1,Africa,September,2023
Turkey,07/09/2023 02:15,1,Europe,September,2023
Turkmenistan,07/09/2023 04:15,1,Asia,September,2023
Tuvalu,07/09/2023 11:15,6,Pacific,September,2023
Uganda,07/09/2023 02:15,1,Africa,September,2023
Ukraine,07/09/2023 02:00,1,Europe,September,2023
United Arab Emirates,07/09/2023 03:15,1,Asia,September,2023
United Kingdom,07/09/2023 00:00,1,Europe,September,2023
United States of America,06/09/2023 16:15,7,America,September,2023
Uruguay,06/09/2023 20:15,1,America,September,2023
Uzbekistan,07/09/2023 04:15,1,Asia,September,2023
Vanuatu,07/09/2023 10:15,5,Pacific,September,2023
Venezuela,06/09/2023 19:15,1,America,September,2023
Vietnam,07/09/2023 06:15,7,Asia,September,2023
Yemen,07/09/2023 02:15,1,Asia,September,2023
Zambia,07/09/2023 01:00,1,Africa,September,2023
Zimbabwe,07/09/2023 01:15,1,Africa,September,2023
Afghanistan,08/09/2023 03:30,1,Asia,September,2023
Albania,08/09/2023 01:00,1,Europe,September,2023
Algeria,08/09/2023 00:00,1,Africa,September,2023
Andorra,08/09/2023 01:00,1,Europe,September,2023
Angola,08/09/2023 00:00,1,Africa,September,2023
Antigua and Barbuda,07/09/2023 19:00,1,America,September,2023
Argentina,07/09/2023 20:00,1,America,September,2023
Armenia,08/09/2023 03:00,1,Asia,September,2023
Australia,08/09/2023 09:00,2,Australia,September,2023
Austria,08/09/2023 01:00,1,Europe,September,2023
Azerbaijan,08/09/2023 03:00,1,Asia,September,2023
Bahamas,07/09/2023 19:00,7,America,September,2023
Bahrain,08/09/2023 02:00,1,Asia,September,2023
Bangladesh,08/09/2023 05:00,1,Asia,September,2023
Barbados,07/09/2023 19:00,1,America,September,2023
Belarus,08/09/2023 02:00,1,Europe,September,2023
Belgium,08/09/2023 01:00,1,Europe,September,2023
Belize,07/09/2023 17:00,8,America,September,2023
Benin,08/09/2023 00:00,1,Africa,September,2023
Bhutan,08/09/2023 05:00,1,Asia,September,2023
Bolivia,07/09/2023 19:00,1,America,September,2023
Bosnia and Herzegovina,08/09/2023 01:00,1,Europe,September,2023
Botswana,08/09/2023 01:00,1,Africa,September,2023
Brazil,07/09/2023 19:00,1,America,September,2023
Brunei Darussalam,08/09/2023 07:00,5,Asia,September,2023
Bulgaria,08/09/2023 02:00,1,Europe,September,2023
Burkina Faso,07/09/2023 23:00,1,Africa,September,2023
Burundi,08/09/2023 01:00,1,Africa,September,2023
Madagascar,08/09/2023 02:00,1,Indian,September,2023
Cape Verde,07/09/2023 22:00,1,Atlantic,September,2023
Cambodia,08/09/2023 06:00,7,Asia,September,2023
Cameroon,08/09/2023 00:00,1,Africa,September,2023
Canada,07/09/2023 19:00,7,America,September,2023
Central African Republic,08/09/2023 00:00,1,Africa,September,2023
Chad,08/09/2023 00:00,1,Africa,September,2023
Chile,07/09/2023 20:00,1,America,September,2023
China,08/09/2023 07:00,5,Asia,September,2023
Bulgaria,08/09/2023 02:00,1,Europe,September,2023
Comoros,08/09/2023 02:00,1,Indian,September,2023
Congo,08/09/2023 00:00,1,Africa,September,2023
Costa Rica,07/09/2023 17:00,5,America,September,2023
Croatia,08/09/2023 01:00,1,Europe,September,2023
Cuba,07/09/2023 19:00,7,America,September,2023
Cyprus,08/09/2023 02:00,1,Asia,September,2023
Czech Republic,08/09/2023 01:00,1,Europe,September,2023
Democratic Republic of Congo,08/09/2023 00:00,1,Africa,September,2023
Denmark,08/09/2023 01:00,1,Europe,September,2023
Djibouti,08/09/2023 02:00,1,Africa,September,2023
Dominica,07/09/2023 19:00,1,America,September,2023
Dominican Republic,07/09/2023 19:00,1,America,September,2023
Ecuador,07/09/2023 18:00,3,America,September,2023
Egypt,08/09/2023 02:00,1,Africa,September,2023
El Salvador,07/09/2023 17:00,6,America,September,2023
Equatorial Guinea,08/09/2023 00:00,1,Africa,September,2023
Eritrea,08/09/2023 02:00,1,Africa,September,2023
Estonia,08/09/2023 02:00,1,Europe,September,2023
Swaziland,08/09/2023 01:00,1,Africa,September,2023
Ethiopia,08/09/2023 02:00,1,Africa,September,2023
Fiji Islands,08/09/2023 11:00,5,Pacific,September,2023
Finland,08/09/2023 02:00,1,Europe,September,2023
France,08/09/2023 01:00,1,Europe,September,2023
Gabon,08/09/2023 00:00,1,Africa,September,2023
Gambia,07/09/2023 23:00,1,Africa,September,2023
Georgia,08/09/2023 03:00,1,Asia,September,2023
Germany,08/09/2023 01:00,1,Europe,September,2023
Ghana,07/09/2023 23:00,1,Africa,September,2023
Greece,08/09/2023 02:00,1,Europe,September,2023
Grenada,07/09/2023 19:00,1,America,September,2023
Guatemala,07/09/2023 17:00,5,America,September,2023
Guinea,07/09/2023 23:00,1,Africa,September,2023
Guinea-Bissau,07/09/2023 23:00,1,Africa,September,2023
Guyana,07/09/2023 19:00,1,America,September,2023
Haiti,07/09/2023 19:00,1,America,September,2023
Vatican City,08/09/2023 01:00,1,Europe,September,2023
Honduras,07/09/2023 17:00,7,America,September,2023
Hungary,08/09/2023 01:00,1,Europe,September,2023
Iceland,07/09/2023 23:00,1,Atlantic,September,2023
India,08/09/2023 04:30,1,Asia,September,2023
Indonesia,08/09/2023 06:00,7,Asia,September,2023
Iran,08/09/2023 02:30,1,Asia,September,2023
Iraq,08/09/2023 02:00,1,Asia,September,2023
Ireland,08/09/2023 00:00,1,Europe,September,2023
Israel,08/09/2023 02:00,1,Asia,September,2023
Italy,08/09/2023 01:00,1,Europe,September,2023
Jamaica,07/09/2023 18:00,6,America,September,2023
Japan,08/09/2023 08:00,5,Asia,September,2023
Jordan,08/09/2023 02:00,1,Asia,September,2023
Kazakhstan,08/09/2023 05:00,1,Asia,September,2023
Kenya,08/09/2023 02:00,1,Africa,September,2023
Kiribati,08/09/2023 11:00,6,Pacific,September,2023
Kuwait,08/09/2023 02:00,1,Asia,September,2023
Kyrghyzstan,08/09/2023 05:00,1,Asia,September,2023
Indonesia,08/09/2023 06:00,6,Asia,September,2023
Latvia,08/09/2023 02:00,1,Europe,September,2023
Lebanon,08/09/2023 02:00,1,Asia,September,2023
Lesotho,08/09/2023 01:00,1,Africa,September,2023
Liberia,07/09/2023 23:00,1,Africa,September,2023
Thailand,08/09/2023 06:00,1,Asia,September,2023
Liechtenstein,08/09/2023 01:00,1,Europe,September,2023
Lithuania,08/09/2023 02:00,1,Europe,September,2023
Luxembourg,08/09/2023 01:00,1,Europe,September,2023
